name	link	tuits	retuits	rteados	followers	following	status	location	Walktrap
@RominaPaps	<a href="https://twitter.com/RominaPaps" target="_blank">RominaPaps</a>	0	1	0					185
@roquini	<a href="https://twitter.com/roquini" target="_blank">roquini</a>	1	2	0	5893	958	33172	Vic,Catalunya	077
@Rosa_abduida	<a href="https://twitter.com/Rosa_abduida" target="_blank">Rosa_abduida</a>	1	0	1	23	161	922	Vilanova i la Geltru, Catalunya	001
@rosa_armengol	<a href="https://twitter.com/rosa_armengol" target="_blank">rosa_armengol</a>	9	0	1	212	484	6020	barcelona-tarragona	001
@rosa_msust	<a href="https://twitter.com/rosa_msust" target="_blank">rosa_msust</a>	49	0	1	538	702	14432	Badalona, Barcelona	039
@RosabelBofarull	<a href="https://twitter.com/RosabelBofarull" target="_blank">RosabelBofarull</a>	2	0	1	1042	1327	16517	Valls.	057
@RosaHavana	<a href="https://twitter.com/RosaHavana" target="_blank">RosaHavana</a>	1	0	1	246	184	420		143
@rosamariabe1	<a href="https://twitter.com/rosamariabe1" target="_blank">rosamariabe1</a>	4	0	1	852	786	53206	Barcelona	013
@rosamariallm	<a href="https://twitter.com/rosamariallm" target="_blank">rosamariallm</a>	12	0	1	372	852	11817		019
@RosamariVS	<a href="https://twitter.com/RosamariVS" target="_blank">RosamariVS</a>	6	0	1	672	649	55811	Cambrils	188
@Rosclofent	<a href="https://twitter.com/Rosclofent" target="_blank">Rosclofent</a>	3	0	1	31	122	1324	Barcelona, Catalunya	016
@roser_colome	<a href="https://twitter.com/roser_colome" target="_blank">roser_colome</a>	2	21	0	372	384	3022	Catalunya	082
@Roser_Morraja	<a href="https://twitter.com/Roser_Morraja" target="_blank">Roser_Morraja</a>	12	0	1	1008	1803	69518		044
@roseretaue	<a href="https://twitter.com/roseretaue" target="_blank">roseretaue</a>	0	8	0					021
@roserro	<a href="https://twitter.com/roserro" target="_blank">roserro</a>	6	0	2	104	388	18084		006
@Rosesver	<a href="https://twitter.com/Rosesver" target="_blank">Rosesver</a>	2	0	1	239	389	6101		039
@rotondadeponts	<a href="https://twitter.com/rotondadeponts" target="_blank">rotondadeponts</a>	6	1	0	204	144	1137	Ponts	180
@RPeroy	<a href="https://twitter.com/RPeroy" target="_blank">RPeroy</a>	1	0	1	2061	2741	11504	Lleida	001
@rqtr	<a href="https://twitter.com/rqtr" target="_blank">rqtr</a>	1	0	1	2772	989	7887	Campus de Somosaguas, Madrid	085
@rsoler2000	<a href="https://twitter.com/rsoler2000" target="_blank">rsoler2000</a>	7	0	1	43	80	8892		007
@ru_alegre	<a href="https://twitter.com/ru_alegre" target="_blank">ru_alegre</a>	0	1	0					179
@RumbcapItaca	<a href="https://twitter.com/RumbcapItaca" target="_blank">RumbcapItaca</a>	2	0	1	13	229	1638		009
@rumoroleg	<a href="https://twitter.com/rumoroleg" target="_blank">rumoroleg</a>	5	0	1	1920	326	37619	camp nou	007
@Rutcarpell	<a href="https://twitter.com/Rutcarpell" target="_blank">Rutcarpell</a>	2	0	1	6	34	234	Dosrius, España	039
@rutx11	<a href="https://twitter.com/rutx11" target="_blank">rutx11</a>	10	0	1	254	317	5570	Catalunya	044
@sagal62	<a href="https://twitter.com/sagal62" target="_blank">sagal62</a>	20	0	1	2222	1981	137000	Importa amb quí, no on.	006
@SagalsdOsona	<a href="https://twitter.com/SagalsdOsona" target="_blank">SagalsdOsona</a>	4	2	0	3405	330	2704	Osona. Països Catalans	017
@SagreraT	<a href="https://twitter.com/SagreraT" target="_blank">SagreraT</a>	9	0	2	884	1542	15648		067
@Saltencaverdneg	<a href="https://twitter.com/Saltencaverdneg" target="_blank">Saltencaverdneg</a>	2	2	0	1469	1110	59498	República Catalana UE	073
@salva10r	<a href="https://twitter.com/salva10r" target="_blank">salva10r</a>	2	0	1	81	279	13960	Barcelona, Cataluña	001
@Salvathorium	<a href="https://twitter.com/Salvathorium" target="_blank">Salvathorium</a>	14	0	1	95	253	1921	Barcelona, España	071
@Salvigrau72	<a href="https://twitter.com/Salvigrau72" target="_blank">Salvigrau72</a>	0	2	0					141
@SamonicaSerra	<a href="https://twitter.com/SamonicaSerra" target="_blank">SamonicaSerra</a>	1	0	1	59	187	730		044
@SamuelColomer	<a href="https://twitter.com/SamuelColomer" target="_blank">SamuelColomer</a>	0	23	0					081
@sandradrasan	<a href="https://twitter.com/sandradrasan" target="_blank">sandradrasan</a>	4	0	1	22	84	869	Cat	013
@SandraPazos	<a href="https://twitter.com/SandraPazos" target="_blank">SandraPazos</a>	0	1	0					176
@sandretamoon	<a href="https://twitter.com/sandretamoon" target="_blank">sandretamoon</a>	0	1	0					177
@sandrixcor	<a href="https://twitter.com/sandrixcor" target="_blank">sandrixcor</a>	1	1	0	102	178	763		174
@Santclitweet	<a href="https://twitter.com/Santclitweet" target="_blank">Santclitweet</a>	2	0	1	255	471	1636	N 41°31' 0'' / E 2°5' 0''	135
@santiagorg332	<a href="https://twitter.com/santiagorg332" target="_blank">santiagorg332</a>	3	0	1	156	366	6274		007
@SantiGoogle	<a href="https://twitter.com/SantiGoogle" target="_blank">SantiGoogle</a>	25	0	2	1108	1744	29702	Sabadell	005
@santigutiespuny	<a href="https://twitter.com/santigutiespuny" target="_blank">santigutiespuny</a>	3	1	0	29	206	326		175
@SANTIVILLORBINA	<a href="https://twitter.com/SANTIVILLORBINA" target="_blank">SANTIVILLORBINA</a>	7	0	1	5612	3915	17806	©atalonia • €urope	001
@sanzjuli15	<a href="https://twitter.com/sanzjuli15" target="_blank">sanzjuli15</a>	15	0	1	36	147	2826		200
@SanzVeciana	<a href="https://twitter.com/SanzVeciana" target="_blank">SanzVeciana</a>	18	0	1	1427	4994	6532	barcelona	013
@Sara67822151	<a href="https://twitter.com/Sara67822151" target="_blank">Sara67822151</a>	25	0	1	28	51	5316		001
@sarabailac	<a href="https://twitter.com/sarabailac" target="_blank">sarabailac</a>	0	1	0					173
@saralidiaester	<a href="https://twitter.com/saralidiaester" target="_blank">saralidiaester</a>	16	0	1	535	819	48546		001
@sararuizbcn	<a href="https://twitter.com/sararuizbcn" target="_blank">sararuizbcn</a>	2	0	1	563	1273	758		070
@sargantana14	<a href="https://twitter.com/sargantana14" target="_blank">sargantana14</a>	3	0	1	45	268	2018		001
@Sari_Rueda	<a href="https://twitter.com/Sari_Rueda" target="_blank">Sari_Rueda</a>	2	0	1	30	258	296		001
@SASam1714	<a href="https://twitter.com/SASam1714" target="_blank">SASam1714</a>	18	0	1	2783	2476	184846	CATHALVNYA	001
@saturnow	<a href="https://twitter.com/saturnow" target="_blank">saturnow</a>	6	0	2	1980	1024	73103		071
@SBDpelSI	<a href="https://twitter.com/SBDpelSI" target="_blank">SBDpelSI</a>	2	0	1	312	22	250	Sabadell, Països Catalans	030
@SBMariah	<a href="https://twitter.com/SBMariah" target="_blank">SBMariah</a>	1	0	1	150	163	7377	Barcelona	008
@Schweickart	<a href="https://twitter.com/Schweickart" target="_blank">Schweickart</a>	17	0	2	205	570	3669		003
@scusido	<a href="https://twitter.com/scusido" target="_blank">scusido</a>	4	0	2	35	180	2719		001
@Sebademarxa	<a href="https://twitter.com/Sebademarxa" target="_blank">Sebademarxa</a>	2	0	1	1050	951	10691	Cádiz/Barcelona	146
@sebasnogueres	<a href="https://twitter.com/sebasnogueres" target="_blank">sebasnogueres</a>	16	0	2	5080	4632	220219	CATALUNYA #1-O #DUI	001
@SegadorPPCC	<a href="https://twitter.com/SegadorPPCC" target="_blank">SegadorPPCC</a>	5	0	1	47	219	555	Catalunya	001
@SeleccionsCAT	<a href="https://twitter.com/SeleccionsCAT" target="_blank">SeleccionsCAT</a>	4	1	0	15336	1330	10216	Països Catalans	172
@selvanegra400	<a href="https://twitter.com/selvanegra400" target="_blank">selvanegra400</a>	0	1	0					171
@SenseiJoan	<a href="https://twitter.com/SenseiJoan" target="_blank">SenseiJoan</a>	1	0	1	241	377	1413	La Seu d'Urgell	001
@sentit_comu	<a href="https://twitter.com/sentit_comu" target="_blank">sentit_comu</a>	2	0	1	258	838	5977		056
@sepavila	<a href="https://twitter.com/sepavila" target="_blank">sepavila</a>	1	0	1	12	62	301		019
@serav_bcn123	<a href="https://twitter.com/serav_bcn123" target="_blank">serav_bcn123</a>	18	0	2	64	105	7849		005
@sergi_lliure	<a href="https://twitter.com/sergi_lliure" target="_blank">sergi_lliure</a>	12	0	1	42	33	2630	Barcelona, España	013
@SergiAtienza_	<a href="https://twitter.com/SergiAtienza_" target="_blank">SergiAtienza_</a>	2	2	0	2807	858	2060	Barcelona	011
@sergiatletic15	<a href="https://twitter.com/sergiatletic15" target="_blank">sergiatletic15</a>	1	0	1	99	153	1064		083
@sergicaldes	<a href="https://twitter.com/sergicaldes" target="_blank">sergicaldes</a>	2	13	1	2900	2848	17405	Catalonia	016
@SergiCastanye	<a href="https://twitter.com/SergiCastanye" target="_blank">SergiCastanye</a>	3	0	1	18887	1989	71494	Vic, República de Catalunya	006
@Sergidelmig	<a href="https://twitter.com/Sergidelmig" target="_blank">Sergidelmig</a>	13	0	1	254	420	5387		001
@sergiERCcps	<a href="https://twitter.com/sergiERCcps" target="_blank">sergiERCcps</a>	0	4	0					095
@sergifont	<a href="https://twitter.com/sergifont" target="_blank">sergifont</a>	5	0	1	1597	3126	6951	Pals - Empordà - Girona	073
@sergillima	<a href="https://twitter.com/sergillima" target="_blank">sergillima</a>	13	0	1	889	2045	163406		071
@serginock	<a href="https://twitter.com/serginock" target="_blank">serginock</a>	27	0	2	174	544	6599	Barcelona, Cataluña	001
@sergisancho	<a href="https://twitter.com/sergisancho" target="_blank">sergisancho</a>	16	0	1	662	910	20259	Barcelona	023
@sergitomas1	<a href="https://twitter.com/sergitomas1" target="_blank">sergitomas1</a>	10	0	1	148	1981	2344	Alboraia, País Valencià	044
@sergivilab	<a href="https://twitter.com/sergivilab" target="_blank">sergivilab</a>	5	0	1	336	557	5361	Barcelona, Catalunya	016
@Sertemus	<a href="https://twitter.com/Sertemus" target="_blank">Sertemus</a>	3	0	1	2797	4312	42136		024
@setzejutges	<a href="https://twitter.com/setzejutges" target="_blank">setzejutges</a>	2	0	1	3737	1596	82062	BCN	007
@sguardiolam	<a href="https://twitter.com/sguardiolam" target="_blank">sguardiolam</a>	1	0	1	23	55	259		079
@shantytownbcn	<a href="https://twitter.com/shantytownbcn" target="_blank">shantytownbcn</a>	7	0	1	249	543	2855	Vila de Gràcia. PPCC	034
@shox	<a href="https://twitter.com/shox" target="_blank">shox</a>	2	0	1	428	330	14355	Barcelona, Catalunya	071
@sianskiy	<a href="https://twitter.com/sianskiy" target="_blank">sianskiy</a>	20	0	1	17	69	2272	Catalunya	008
@Siatot	<a href="https://twitter.com/Siatot" target="_blank">Siatot</a>	6	0	1	84	313	947	Barcelona	009
@siempreprotesta	<a href="https://twitter.com/siempreprotesta" target="_blank">siempreprotesta</a>	8	0	5	4195	4718	87821		002
@sildavia13	<a href="https://twitter.com/sildavia13" target="_blank">sildavia13</a>	2	1	0	1282	168	7997		115
@SilesFranco	<a href="https://twitter.com/SilesFranco" target="_blank">SilesFranco</a>	1	0	1	72	162	1648	Vilanova i la Geltrú, España	168
@silmun68	<a href="https://twitter.com/silmun68" target="_blank">silmun68</a>	7	0	2	40	267	3386		001
@silprava	<a href="https://twitter.com/silprava" target="_blank">silprava</a>	2	0	1	144	62	13318		006
@SilviaT78	<a href="https://twitter.com/SilviaT78" target="_blank">SilviaT78</a>	7	0	1	892	2157	46493		001
@SindicaEstudian	<a href="https://twitter.com/SindicaEstudian" target="_blank">SindicaEstudian</a>	6	2	0	21599	1386	17786	Estado español	136
@sisco_garcia	<a href="https://twitter.com/sisco_garcia" target="_blank">sisco_garcia</a>	8	0	2	911	799	94825		021
@siscup	<a href="https://twitter.com/siscup" target="_blank">siscup</a>	1	0	1	170	181	1721	Catalunya	044
@SisoMako	<a href="https://twitter.com/SisoMako" target="_blank">SisoMako</a>	21	0	1	1757	4085	48384	Catalonia	001
@SmartimMart	<a href="https://twitter.com/SmartimMart" target="_blank">SmartimMart</a>	2	0	1	41	210	5220		019
@Smf0311	<a href="https://twitter.com/Smf0311" target="_blank">Smf0311</a>	1	0	1	41	300	88		166
@smujal	<a href="https://twitter.com/smujal" target="_blank">smujal</a>	60	1	0	4220	4994	218901	Barcelona	001
@SMunne	<a href="https://twitter.com/SMunne" target="_blank">SMunne</a>	10	0	1	285	484	1968	Barcelona	001
@snacktime3	<a href="https://twitter.com/snacktime3" target="_blank">snacktime3</a>	1	0	1	82	414	3983		001
@sobiranianarkia	<a href="https://twitter.com/sobiranianarkia" target="_blank">sobiranianarkia</a>	24	0	1	1687	1933	23245	960064915 Meliana Spain.	069
@SocdeCAT	<a href="https://twitter.com/SocdeCAT" target="_blank">SocdeCAT</a>	2	0	1	158	316	2507	Visc a Catalunya	019
@Sodarp	<a href="https://twitter.com/Sodarp" target="_blank">Sodarp</a>	1	0	1	123	212	4841	(Catalunya)	001
@solapunsola	<a href="https://twitter.com/solapunsola" target="_blank">solapunsola</a>	3	0	1	185	735	414	Vilassar de Mar	126
@SolidSnakeUk89	<a href="https://twitter.com/SolidSnakeUk89" target="_blank">SolidSnakeUk89</a>	1	0	1	1745	1092	5653	Around the world	029
@SOMgramenet	<a href="https://twitter.com/SOMgramenet" target="_blank">SOMgramenet</a>	2	4	0	1546	934	5784	Santa Coloma de Gramenet	100
@somiador_49	<a href="https://twitter.com/somiador_49" target="_blank">somiador_49</a>	3	0	1	7	42	818	Girona	001
@somVNG	<a href="https://twitter.com/somVNG" target="_blank">somVNG</a>	5	1	0	725	683	2038	Vilanova i la Geltrú	168
@SoniaEscamez1	<a href="https://twitter.com/SoniaEscamez1" target="_blank">SoniaEscamez1</a>	2	0	2	16	126	1109		019
@SoriGran	<a href="https://twitter.com/SoriGran" target="_blank">SoriGran</a>	12	0	1	124	264	13494		001
@SorollaCarlos	<a href="https://twitter.com/SorollaCarlos" target="_blank">SorollaCarlos</a>	4	0	1	17	44	1651		046
@sorribescodina	<a href="https://twitter.com/sorribescodina" target="_blank">sorribescodina</a>	3	0	1	123	289	3296		009
@sotoarmengol	<a href="https://twitter.com/sotoarmengol" target="_blank">sotoarmengol</a>	95	0	1	3397	5001	83623	Comarca Garraf	071
@SPHopeVB	<a href="https://twitter.com/SPHopeVB" target="_blank">SPHopeVB</a>	30	0	2	40	241	3012		001
@spika59	<a href="https://twitter.com/spika59" target="_blank">spika59</a>	12	0	3	2794	1600	15680	Catalunya ||*||	001
@sprite_rlp	<a href="https://twitter.com/sprite_rlp" target="_blank">sprite_rlp</a>	3	0	1	36	69	726		001
@Sprya_	<a href="https://twitter.com/Sprya_" target="_blank">Sprya_</a>	2	0	1	862	433	35861	Toledo	085
@Sr_falu	<a href="https://twitter.com/Sr_falu" target="_blank">Sr_falu</a>	1	0	1	59	424	2096	Badalona	068
@srchapi	<a href="https://twitter.com/srchapi" target="_blank">srchapi</a>	1	0	1	49	131	1972	Madrid, Reino de Españistán	086
@SrLivingstone1	<a href="https://twitter.com/SrLivingstone1" target="_blank">SrLivingstone1</a>	12	0	1	411	481	16450	Barcelona / Cunit. Catalunya	098
@ssfreixas	<a href="https://twitter.com/ssfreixas" target="_blank">ssfreixas</a>	27	0	1	144	351	13783		082
@ssolanell	<a href="https://twitter.com/ssolanell" target="_blank">ssolanell</a>	0	1	0					169
@stakarabia	<a href="https://twitter.com/stakarabia" target="_blank">stakarabia</a>	4	0	1	36	88	5002		071
@Stelladeeli	<a href="https://twitter.com/Stelladeeli" target="_blank">Stelladeeli</a>	1	0	1	200	400	4085	Madrid, Comunidad de Madrid	002
@StillYesScot	<a href="https://twitter.com/StillYesScot" target="_blank">StillYesScot</a>	37	0	2	8308	7924	132510	Scotland, United Kingdom	027
@strsta11	<a href="https://twitter.com/strsta11" target="_blank">strsta11</a>	1	0	1	139	589	1344		136
@sumenyo	<a href="https://twitter.com/sumenyo" target="_blank">sumenyo</a>	1	0	1	123	404	1665	CATALUNYA	227
@Supercatalai	<a href="https://twitter.com/Supercatalai" target="_blank">Supercatalai</a>	0	1	0					166
@SuperNueli	<a href="https://twitter.com/SuperNueli" target="_blank">SuperNueli</a>	8	0	2	200	220	6658		012
@suriCATreus	<a href="https://twitter.com/suriCATreus" target="_blank">suriCATreus</a>	1	0	1	778	765	10342	CATALUNYA	001
@susagna40	<a href="https://twitter.com/susagna40" target="_blank">susagna40</a>	5	0	1	197	425	1785	Verges, Catalunya	004
@susbg13	<a href="https://twitter.com/susbg13" target="_blank">susbg13</a>	11	0	1	19	32	851		170
@sussergaz	<a href="https://twitter.com/sussergaz" target="_blank">sussergaz</a>	5	0	1	1621	2018	51648	Euskal Herria	086
@Suyindor	<a href="https://twitter.com/Suyindor" target="_blank">Suyindor</a>	1	0	1	6	34	95	la Prosperitat, Barcelona	068
@swingTIC	<a href="https://twitter.com/swingTIC" target="_blank">swingTIC</a>	16	0	1	82	260	3457	Tarragona, Catalunya	044
@SxMreferendum	<a href="https://twitter.com/SxMreferendum" target="_blank">SxMreferendum</a>	5	30	0	600	38	188		070
@sylviacup	<a href="https://twitter.com/sylviacup" target="_blank">sylviacup</a>	4	0	1	33	55	1114		012
@taka_bomber	<a href="https://twitter.com/taka_bomber" target="_blank">taka_bomber</a>	1	0	1	522	479	3771	catalunya	133
@Taniacomo	<a href="https://twitter.com/Taniacomo" target="_blank">Taniacomo</a>	1	0	1	299	159	6862	Ciudad del Betis	080
@Taradell1974	<a href="https://twitter.com/Taradell1974" target="_blank">Taradell1974</a>	2	0	1	414	1050	4526		071
@TarragonaCdr	<a href="https://twitter.com/TarragonaCdr" target="_blank">TarragonaCdr</a>	10	2	0	761	298	636	Tarragona, Països Catalans	137
@Tarratwit	<a href="https://twitter.com/Tarratwit" target="_blank">Tarratwit</a>	33	0	1	27	60	5159		044
@tatsuria	<a href="https://twitter.com/tatsuria" target="_blank">tatsuria</a>	2	1	0	95	109	326	Súria	165
@tdiazb	<a href="https://twitter.com/tdiazb" target="_blank">tdiazb</a>	1	0	1	140	94	440	Barcelona - Igualada	079
@TDolors	<a href="https://twitter.com/TDolors" target="_blank">TDolors</a>	48	0	2	224	235	26402	Catalunya	001
@TeletextoMan	<a href="https://twitter.com/TeletextoMan" target="_blank">TeletextoMan</a>	1	0	1	3651	4229	60619	Triángulo de las Bermudas	072
@Tenesmo	<a href="https://twitter.com/Tenesmo" target="_blank">Tenesmo</a>	1	0	1	1733	2054	181385		072
@TereMafalda	<a href="https://twitter.com/TereMafalda" target="_blank">TereMafalda</a>	8	0	2	467	687	18978	Sant Jordi, Catalunya	013
@Teresa3amartell	<a href="https://twitter.com/Teresa3amartell" target="_blank">Teresa3amartell</a>	12	0	2	115	196	2026		010
@teresabilwi	<a href="https://twitter.com/teresabilwi" target="_blank">teresabilwi</a>	12	0	3	47	37	3501		032
@TeresaForcadesF	<a href="https://twitter.com/TeresaForcadesF" target="_blank">TeresaForcadesF</a>	0	2	0					040
@TeresaGine	<a href="https://twitter.com/TeresaGine" target="_blank">TeresaGine</a>	2	0	1	40	55	92		273
@TeresaJorda	<a href="https://twitter.com/TeresaJorda" target="_blank">TeresaJorda</a>	4	29	0	8278	4853	6937	Ripoll	044
@teresapimpam	<a href="https://twitter.com/teresapimpam" target="_blank">teresapimpam</a>	18	0	1	185	54	34137	Maresme. Catalunya	081
@TeresaSans1	<a href="https://twitter.com/TeresaSans1" target="_blank">TeresaSans1</a>	4	0	2	1	18	1921		071
@TerraConcertada	<a href="https://twitter.com/TerraConcertada" target="_blank">TerraConcertada</a>	12	0	1	2175	3418	34982	Països catalans per alliberar	004
@TERRETREMOL	<a href="https://twitter.com/TERRETREMOL" target="_blank">TERRETREMOL</a>	11	0	1	68	415	5047		098
@tetesarda	<a href="https://twitter.com/tetesarda" target="_blank">tetesarda</a>	7	0	1	2449	3256	66131	Barcelona	001
@Tetrisone	<a href="https://twitter.com/Tetrisone" target="_blank">Tetrisone</a>	1	0	1	282	690	6987		001
@the_sun_shadow	<a href="https://twitter.com/the_sun_shadow" target="_blank">the_sun_shadow</a>	1	0	1	24	150	992	neverland	019
@Thyllis	<a href="https://twitter.com/Thyllis" target="_blank">Thyllis</a>	0	1	0					163
